Date,High,Low,Open,Close,Volume,Adj Close
2007-12-04,143.6699981689453,142.8000030517578,142.8000030517578,143.6699981689453,600.0,58.61680221557617
2007-12-05,143.6999969482422,143.6999969482422,143.6999969482422,143.6999969482422,2000.0,58.629024505615234
2007-12-06,143.33999633789062,143.22000122070312,143.22000122070312,143.33999633789062,1000.0,58.482120513916016
2007-12-07,143.42999267578125,143.39999389648438,143.39999389648438,143.42999267578125,4200.0,58.51885223388672
2007-12-10,144.1199951171875,143.75999450683594,143.75999450683594,144.1199951171875,2500.0,58.80037307739258
2007-12-11,144.69000244140625,144.0,144.69000244140625,144.0,2100.0,58.75142288208008
2007-12-12,144.38999938964844,143.63999938964844,144.27000427246094,143.63999938964844,3500.0,58.604549407958984
2007-12-13,144.05999755859375,143.6699981689453,144.05999755859375,143.6699981689453,1900.0,58.61680221557617
2007-12-14,144.14999389648438,143.6699981689453,144.14999389648438,143.6699981689453,1000.0,58.61680221557617
2007-12-17,144.2100067138672,143.63999938964844,144.2100067138672,143.7899932861328,300.0,58.66572952270508
2007-12-18,144.36000061035156,144.17999267578125,144.36000061035156,144.17999267578125,0.0,58.82484817504883
2007-12-19,144.08999633789062,143.5800018310547,143.5800018310547,144.08999633789062,300.0,58.78813171386719
2007-12-20,144.4199981689453,143.8800048828125,144.4199981689453,144.02999877929688,600.0,58.763668060302734
2007-12-21,144.3300018310547,143.7899932861328,144.3300018310547,143.7899932861328,500.0,58.66572952270508
2007-12-24,143.8800048828125,143.61000061035156,143.8800048828125,143.61000061035156,1400.0,58.5922966003418
2007-12-26,143.6999969482422,143.3699951171875,143.6999969482422,143.5500030517578,700.0,58.56782531738281
2007-12-27,143.5500030517578,143.5500030517578,143.5500030517578,143.5500030517578,0.0,58.56782531738281
2007-12-28,143.75999450683594,143.0399932861328,143.75999450683594,143.6699981689453,2400.0,59.05119705200195
2007-12-31,143.94000244140625,143.39999389648438,143.94000244140625,143.61000061035156,1200.0,59.02653503417969
2008-01-02,143.97000122070312,143.91000366210938,143.94000244140625,143.91000366210938,700.0,59.149818420410156
2008-01-03,144.05999755859375,142.64999389648438,144.05999755859375,142.64999389648438,1400.0,58.631935119628906
2008-01-04,143.19000244140625,140.49000549316406,143.19000244140625,141.3000030517578,6700.0,58.07705307006836
2008-01-07,142.41000366210938,141.24000549316406,142.41000366210938,142.11000061035156,1100.0,58.40997314453125
2008-01-08,142.8000030517578,141.0,142.8000030517578,142.47000122070312,1400.0,58.55797576904297
2008-01-09,142.58999633789062,141.08999633789062,141.69000244140625,141.08999633789062,1400.0,57.9907341003418
2008-01-10,141.3000030517578,138.0,141.3000030517578,140.30999755859375,12700.0,57.67013931274414
2008-01-11,140.72999572753906,138.77999877929688,140.5500030517578,139.74000549316406,1600.0,57.435855865478516
2008-01-14,140.5800018310547,139.67999267578125,140.5800018310547,139.8000030517578,500.0,57.46054458618164
2008-01-15,139.44000244140625,139.13999938964844,139.44000244140625,139.13999938964844,400.0,57.18925476074219
2008-01-16,140.3699951171875,139.88999938964844,140.3699951171875,139.88999938964844,1700.0,57.49750518798828
2008-01-17,138.8699951171875,136.8000030517578,138.8699951171875,137.6999969482422,1100.0,56.597373962402344
